#Time	Channel A	Channel B
#(s)	(V)	(V)
#
37.63752634	-0.00006104	-3.80108000
37.64086034	-0.00006104	-3.75530300
37.64419434	-0.00006104	-3.75530300
37.64752834	-0.00006104	-3.75530300
37.65086234	-0.00006104	-3.75530300
37.65419634	-0.00006104	-3.75530300
37.65753034	-0.00006104	-3.75530300
37.66086434	-0.00006104	-3.75530300
37.66419834	-0.00006104	-3.75530300
37.66753234	-0.00006104	-3.75530300
37.67086634	-0.00006104	-3.75530300
37.67420034	-0.00006104	-3.75530300
37.67753434	-0.00006104	-3.75530300
37.68086834	-0.00006104	-3.75530300
37.68420234	-0.00006104	-3.80108000
37.68753634	-0.00006104	-3.75530300
37.69087034	-0.00006104	-3.75530300
37.69420434	-0.00006104	-3.75530300
37.69753834	-0.00006104	-3.75530300
37.70087234	-0.00006104	-3.80108000
37.70420634	-0.00006104	-3.75530300
37.70754034	-0.00006104	-3.75530300
37.71087434	-0.00006104	-3.75530300
37.71420834	-0.00006104	-3.75530300
37.71754234	-0.00006104	-3.80108000
37.72087634	-0.00006104	-3.75530300
37.72421034	-0.00006104	-3.75530300
37.72754434	-0.00006104	-3.75530300
37.73087834	-0.00006104	-3.75530300
37.73421234	-0.00006104	-3.75530300
37.73754634	-0.00006104	-3.75530300
37.74088034	-0.00006104	-3.75530300
37.74421434	-0.00006104	-3.75530300
37.74754834	-0.00006104	-3.80108000
37.75088234	-0.00006104	-3.80108000
37.75421634	-0.00006104	-3.75530300
37.75755034	-0.00006104	-3.75530300
37.76088434	-0.00006104	-3.75530300
37.76421834	-0.00006104	-3.80108000
37.76755234	-0.00006104	-3.75530300
37.77088634	-0.01843318	-3.75530300
37.77422034	-0.01843318	-3.75530300
37.77755434	-0.00006104	-3.75530300
37.78088834	-0.01843318	-3.75530300
37.78422234	-0.00006104	-3.75530300
37.78755634	-0.01843318	-3.75530300
37.79089034	-0.01843318	-3.80108000
37.79422434	-0.01843318	-3.75530300
37.79755834	-0.00006104	-3.75530300
37.80089234	-0.01843318	-3.75530300
37.80422634	-0.00006104	-3.75530300
37.80756034	-0.01843318	-3.75530300
37.81089434	-0.01843318	-3.75530300
37.81422834	-0.01843318	-3.75530300
37.81756234	-0.01843318	-3.75530300
37.82089634	-0.01843318	-3.75530300
37.82423034	-0.01843318	-3.75530300
37.82756434	-0.00006104	-3.75530300
37.83089834	-0.01843318	-3.75530300
37.83423234	-0.01843318	-3.75530300
37.83756634	-0.00006104	-3.80108000
37.84090034	-0.00006104	-3.75530300
37.84423434	-0.00006104	-3.80108000
37.84756834	-0.00006104	-3.75530300
37.85090234	-0.00006104	-3.75530300
37.85423634	-0.00006104	-3.80108000
37.85757034	-0.00006104	-3.75530300
37.86090434	-0.00006104	-3.75530300
37.86423834	-0.00006104	-3.75530300
37.86757234	-0.00006104	-3.75530300
37.87090634	-0.00006104	-3.75530300
37.87424034	-0.00006104	-3.75530300
37.87757434	-0.00006104	-3.75530300
37.88090834	-0.00006104	-3.75530300
37.88424234	-0.00006104	-3.80108000
37.88757634	-0.00006104	-3.75530300
37.89091034	-0.00006104	-3.75530300
37.89424434	-0.00006104	-3.75530300
37.89757834	-0.00006104	-3.75530300
37.90091234	-0.00006104	-3.75530300
37.90424634	-0.00006104	-3.80108000
37.90758034	-0.00006104	-3.75530300
37.91091434	-0.00006104	-3.75530300
37.91424834	-0.00006104	-3.75530300
37.91758234	-0.01843318	-3.75530300
37.92091634	-0.00006104	-3.75530300
37.92425034	-0.00006104	-3.80108000
37.92758434	-0.00006104	-3.75530300
37.93091834	-0.00006104	-3.80108000
37.93425234	-0.00006104	-3.75530300
37.93758634	-0.00006104	-3.75530300
37.94092034	-0.00006104	-3.80108000
37.94425434	-0.00006104	-3.75530300
37.94758834	-0.00006104	-3.75530300
37.95092234	-0.00006104	-3.75530300
37.95425634	-0.00006104	-3.75530300
37.95759034	-0.00006104	-3.75530300
37.96092434	-0.00006104	-3.75530300
37.96425834	0.01831111	-3.75530300
37.96759234	0.01831111	-3.80108000
37.97092634	0.01831111	-3.75530300
37.97426034	0.01831111	-3.75530300
37.97759434	-0.00006104	-3.75530300
37.98092834	0.01831111	-3.75530300
37.98426234	0.01831111	-3.80108000
37.98759634	0.01831111	-3.80108000
37.99093034	0.03668325	-3.75530300
37.99426434	0.01831111	-3.75530300
37.99759834	0.03668325	-3.75530300
38.00093234	0.01831111	-3.75530300
38.00426634	0.03668325	-3.75530300
38.00760034	0.03668325	-3.75530300
38.01093434	0.03668325	-3.80108000
38.01426834	0.03668325	-3.75530300
38.01760234	0.03668325	-3.75530300
38.02093634	0.03668325	-3.75530300
38.02427034	0.03668325	-3.75530300
38.02760434	0.03668325	-3.75530300
38.03093834	0.03668325	-3.80108000
38.03427234	0.03668325	-3.80108000
38.03760634	0.03668325	-3.75530300
38.04094034	0.03668325	-3.75530300
38.04427434	0.03668325	-3.75530300
38.04760834	0.03668325	-3.75530300
38.05094234	0.03668325	-3.75530300
38.05427634	0.03668325	-3.80108000
38.05761034	0.03668325	-3.80108000
38.06094434	0.03668325	-3.75530300
38.06427834	0.03668325	-3.75530300
38.06761234	0.03668325	-3.75530300
38.07094634	0.03668325	-3.75530300
38.07428034	0.03668325	-3.75530300
38.07761434	0.03668325	-3.75530300
38.08094834	0.03668325	-3.75530300
38.08428234	0.03668325	-3.75530300
38.08761634	0.03668325	-3.80108000
38.09095034	0.03668325	-3.80108000
38.09428434	0.03668325	-3.80108000
38.09761834	0.03668325	-3.80108000
38.10095234	0.05505539	-3.75530300
38.10428634	0.03668325	-3.80108000
38.10762034	0.05505539	-3.75530300
38.11095434	0.05505539	-3.75530300
38.11428834	0.05505539	-3.75530300
38.11762234	0.05505539	-3.75530300
38.12095634	0.07336649	-3.75530300
38.12429034	0.07336649	-3.75530300
38.12762434	0.05505539	-3.75530300
38.13095834	0.05505539	-3.75530300
38.13429234	0.05505539	-3.75530300
38.13762634	0.05505539	-3.75530300
38.14096034	0.05505539	-3.75530300
38.14429434	0.07336649	-3.80108000
38.14762834	0.05505539	-3.75530300
38.15096234	0.07336649	-3.75530300
38.15429634	0.07336649	-3.75530300
38.15763034	0.07336649	-3.75530300
38.16096434	0.07336649	-3.75530300
38.16429834	0.07336649	-3.75530300
38.16763234	0.07336649	-3.75530300
38.17096634	0.07336649	-3.75530300
38.17430034	0.07336649	-3.75530300
38.17763434	0.07336649	-3.75530300
38.18096834	0.07336649	-3.75530300
38.18430234	0.07336649	-3.80108000
38.18763634	0.07336649	-3.80108000
38.19097034	0.07336649	-3.75530300
38.19430434	0.07336649	-3.75530300
38.19763834	0.07336649	-3.75530300
38.20097234	0.07336649	-3.75530300
38.20430634	0.07336649	-3.75530300
38.20764034	0.07336649	-3.75530300
38.21097434	0.07336649	-3.75530300
38.21430834	0.07336649	-3.75530300
38.21764234	0.07336649	-3.75530300
38.22097634	0.07336649	-3.75530300
38.22431034	0.09167761	-3.75530300
38.22764434	0.09167761	-3.75530300
38.23097834	0.07336649	-3.75530300
38.23431234	0.07336649	-3.75530300
38.23764634	0.07336649	-3.75530300
38.24098034	0.07336649	-3.80108000
38.24431434	0.07336649	-3.75530300
38.24764834	0.07336649	-3.80108000
38.25098234	0.07336649	-3.75530300
38.25431634	0.07336649	-3.75530300
38.25765034	0.07336649	-3.75530300
38.26098434	0.07336649	-3.75530300
38.26431834	0.07336649	-3.75530300
38.26765234	0.07336649	-3.75530300
38.27098634	0.07336649	-3.75530300
38.27432034	0.07336649	-3.75530300
38.27765434	0.07336649	-3.75530300
38.28098834	0.07336649	-3.75530300
38.28432234	0.07336649	-3.75530300
38.28765634	0.07336649	-3.75530300
38.29099034	0.07336649	-3.75530300
38.29432434	0.07336649	-3.75530300
38.29765834	0.07336649	-3.75530300
38.30099234	0.07336649	-3.75530300
38.30432634	0.07336649	-3.75530300
38.30766034	0.07336649	-3.75530300
38.31099434	0.07336649	-3.75530300
38.31432834	0.07336649	-3.75530300
38.31766234	0.07336649	-3.75530300
38.32099634	0.07336649	-3.80108000
38.32433034	0.07336649	-3.75530300
38.32766434	0.07336649	-3.80108000
38.33099834	0.07336649	-3.75530300
38.33433234	0.07336649	-3.75530300
38.33766634	0.07336649	-3.75530300
38.34100034	0.07336649	-3.75530300
38.34433434	0.07336649	-3.75530300
38.34766834	0.07336649	-3.75530300
38.35100234	0.07336649	-3.75530300
38.35433634	0.07336649	-3.75530300
38.35767034	0.09167761	-3.75530300
38.36100434	0.09167761	-3.75530300
38.36433834	0.09167761	-3.75530300
38.36767234	0.09167761	-3.75530300
38.37100634	0.09167761	-3.75530300
38.37434034	0.07336649	-3.80108000
38.37767434	0.09167761	-3.75530300
38.38100834	0.09167761	-3.75530300
38.38434234	0.09167761	-3.75530300
38.38767634	0.09167761	-3.75530300
38.39101034	0.09167761	-3.75530300
38.39434434	0.09167761	-3.75530300
38.39767834	0.11004970	-3.75530300
38.40101234	0.09167761	-3.75530300
38.40434634	0.09167761	-3.75530300
38.40768034	0.09167761	-3.75530300
38.41101434	0.09167761	-3.75530300
38.41434834	0.11004970	-3.75530300
38.41768234	0.11004970	-3.75530300
38.42101634	0.11004970	-3.75530300
38.42435034	0.11004970	-3.75530300
38.42768434	0.11004970	-3.75530300
38.43101834	0.11004970	-3.75530300
38.43435234	0.11004970	-3.75530300
38.43768634	0.11004970	-3.80108000
38.44102034	0.11004970	-3.75530300
38.44435434	0.11004970	-3.75530300
38.44768834	0.11004970	-3.75530300
38.45102234	0.11004970	-3.75530300
38.45435634	0.11004970	-3.75530300
38.45769034	0.11004970	-3.75530300
38.46102434	0.11004970	-3.75530300
38.46435834	0.11004970	-3.75530300
38.46769234	0.11004970	-3.75530300
38.47102634	0.11004970	-3.75530300
38.47436034	0.11004970	-3.75530300
38.47769434	0.11004970	-3.80108000
38.48102834	0.11004970	-3.75530300
38.48436234	0.11004970	-3.75530300
38.48769634	0.11004970	-3.75530300
38.49103034	0.11004970	-3.75530300
38.49436434	0.11004970	-3.75530300
38.49769834	0.11004970	-3.75530300
38.50103234	0.11004970	-3.75530300
38.50436634	0.11004970	-3.75530300
38.50770034	0.11004970	-3.75530300
38.51103434	0.11004970	-3.75530300
38.51436834	0.09167761	-3.75530300
38.51770234	0.09167761	-3.75530300
38.52103634	0.09167761	-3.75530300
38.52437034	0.09167761	-3.75530300
38.52770434	0.07336649	-3.75530300
38.53103834	0.09167761	-3.75530300
38.53437234	0.07336649	-3.75530300
38.53770634	0.07336649	-3.75530300
38.54104034	0.07336649	-3.75530300
38.54437434	0.07336649	-3.80108000
38.54770834	0.07336649	-3.75530300
38.55104234	0.07336649	-3.75530300
38.55437634	0.07336649	-3.75530300
38.55771034	0.07336649	-3.75530300
38.56104434	0.07336649	-3.75530300
38.56437834	0.07336649	-3.80108000
38.56771234	0.07336649	-3.80108000
38.57104634	0.07336649	-3.75530300
38.57438034	0.07336649	-3.75530300
38.57771434	0.07336649	-3.75530300
38.58104834	0.05505539	-3.75530300
38.58438234	0.07336649	-3.75530300
38.58771634	0.07336649	-3.75530300
38.59105034	0.05505539	-3.75530300
38.59438434	0.07336649	-3.75530300
38.59771834	0.05505539	-3.75530300
38.60105234	0.07336649	-3.75530300
38.60438634	0.07336649	-3.75530300
38.60772034	0.05505539	-3.75530300
38.61105434	0.05505539	-3.75530300
38.61438834	0.05505539	-3.75530300
38.61772234	0.05505539	-3.75530300
38.62105634	0.03668325	-3.75530300
38.62439034	0.05505539	-3.75530300
38.62772434	0.05505539	-3.75530300
38.63105834	0.03668325	-3.75530300
38.63439234	0.03668325	-3.75530300
38.63772634	0.03668325	-3.75530300
38.64106034	0.03668325	-3.75530300
38.64439434	0.03668325	-3.80108000
38.64772834	0.03668325	-3.75530300
38.65106234	0.03668325	-3.75530300
38.65439634	0.03668325	-3.75530300
38.65773034	0.03668325	-3.75530300
38.66106434	0.03668325	-3.75530300
38.66439834	0.03668325	-3.75530300
38.66773234	0.03668325	-3.75530300
38.67106634	0.03668325	-3.75530300
38.67440034	0.01831111	-3.75530300
38.67773434	0.01831111	-3.75530300
38.68106834	0.01831111	-3.75530300
38.68440234	0.01831111	-3.75530300
38.68773634	0.01831111	-3.75530300
38.69107034	0.01831111	-3.75530300
38.69440434	0.01831111	-3.75530300
38.69773834	0.01831111	-3.75530300
38.70107234	0.01831111	-3.75530300
38.70440634	0.01831111	-3.75530300
38.70774034	0.03668325	-3.75530300
38.71107434	0.03668325	-3.80108000
38.71440834	0.01831111	-3.75530300
38.71774234	0.01831111	-3.75530300
38.72107634	0.01831111	-3.75530300
38.72441034	0.03668325	-3.80108000
38.72774434	0.03668325	-3.75530300
38.73107834	0.03668325	-3.80108000
38.73441234	0.03668325	-3.75530300
38.73774634	0.03668325	-3.75530300
38.74108034	0.03668325	-3.75530300
38.74441434	0.03668325	-3.75530300
38.74774834	0.03668325	-3.75530300
38.75108234	0.03668325	-3.75530300
38.75441634	0.03668325	-3.75530300
38.75775034	0.03668325	-3.75530300
38.76108434	0.03668325	-3.75530300
38.76441834	0.03668325	-3.75530300
38.76775234	0.03668325	-3.75530300
38.77108634	0.03668325	-3.75530300
38.77442034	0.03668325	-3.75530300
38.77775434	0.03668325	-3.75530300
38.78108834	0.03668325	-3.75530300
38.78442234	0.03668325	-3.75530300
38.78775634	0.03668325	-3.75530300
38.79109034	0.03668325	-3.75530300
38.79442434	0.03668325	-3.75530300
38.79775834	0.03668325	-3.80108000
38.80109234	0.03668325	-3.80108000
38.80442634	0.03668325	-3.75530300
38.80776034	0.03668325	-3.75530300
38.81109434	0.01831111	-3.75530300
38.81442834	0.01831111	-3.75530300
38.81776234	0.01831111	-3.75530300
38.82109634	-0.00006104	-3.75530300
38.82443034	0.01831111	-3.75530300
38.82776434	0.01831111	-3.75530300
38.83109834	-0.00006104	-3.80108000
38.83443234	-0.00006104	-3.75530300
38.83776634	-0.00006104	-3.75530300
38.84110034	-0.00006104	-3.80108000
38.84443434	-0.00006104	-3.80108000
38.84776834	-0.00006104	-3.75530300
38.85110234	-0.00006104	-3.75530300
38.85443634	-0.00006104	-3.80108000
38.85777034	-0.00006104	-3.80108000
38.86110434	-0.00006104	-3.75530300
38.86443834	-0.00006104	-3.75530300
38.86777234	-0.01843318	-3.75530300
38.87110634	-0.01843318	-3.75530300
38.87444034	-0.01843318	-3.75530300
38.87777434	-0.03680532	-3.75530300
38.88110834	-0.01843318	-3.75530300
38.88444234	-0.01843318	-3.75530300
38.88777634	-0.01843318	-3.75530300
38.89111034	-0.01843318	-3.80108000
38.89444434	-0.01843318	-3.80108000
38.89777834	-0.00006104	-3.75530300
38.90111234	-0.00006104	-3.75530300
38.90444634	-0.01843318	-3.75530300
38.90778034	-0.01843318	-3.75530300
38.91111434	-0.01843318	-3.75530300
38.91444834	-0.01843318	-3.75530300
38.91778234	-0.01843318	-3.80108000
38.92111634	-0.01843318	-3.75530300
38.92445034	-0.01843318	-3.75530300
38.92778434	-0.01843318	-3.75530300
38.93111834	-0.01843318	-3.75530300
38.93445234	-0.01843318	-3.75530300
38.93778634	-0.03680532	-3.75530300
38.94112034	-0.03680532	-3.75530300
38.94445434	-0.03680532	-3.75530300
38.94778834	-0.03680532	-3.75530300
38.95112234	-0.03680532	-3.75530300
38.95445634	-0.03680532	-3.75530300
38.95779034	-0.03680532	-3.75530300
38.96112434	-0.03680532	-3.75530300
38.96445834	-0.03680532	-3.75530300
38.96779234	-0.03680532	-3.75530300
38.97112634	-0.03680532	-3.75530300
38.97446034	-0.03680532	-3.75530300
38.97779434	-0.03680532	-3.75530300
38.98112834	-0.03680532	-3.80108000
38.98446234	-0.03680532	-3.75530300
38.98779634	-0.03680532	-3.75530300
38.99113034	-0.03680532	-3.75530300
38.99446434	-0.03680532	-3.75530300
38.99779834	-0.03680532	-3.75530300
39.00113234	-0.03680532	-3.75530300
39.00446634	-0.05517747	-3.75530300
39.00780034	-0.03680532	-3.75530300
39.01113434	-0.03680532	-3.75530300
39.01446834	-0.05517747	-3.75530300
39.01780234	-0.03680532	-3.75530300
39.02113634	-0.03680532	-3.75530300
39.02447034	-0.03680532	-3.80108000
39.02780434	-0.03680532	-3.80108000
39.03113834	-0.05517747	-3.75530300
39.03447234	-0.03680532	-3.75530300
39.03780634	-0.05517747	-3.75530300
39.04114034	-0.03680532	-3.75530300
39.04447434	-0.03680532	-3.75530300
39.04780834	-0.03680532	-3.75530300
39.05114234	-0.03680532	-3.75530300
39.05447634	-0.03680532	-3.75530300
39.05781034	-0.05517747	-3.75530300
39.06114434	-0.05517747	-3.75530300
39.06447834	-0.03680532	-3.75530300
39.06781234	-0.05517747	-3.75530300
39.07114634	-0.05517747	-3.75530300
39.07448034	-0.03680532	-3.75530300
39.07781434	-0.05517747	-3.75530300
39.08114834	-0.03680532	-3.75530300
39.08448234	-0.03680532	-3.75530300
39.08781634	-0.05517747	-3.80108000
39.09115034	-0.05517747	-3.75530300
39.09448434	-0.05517747	-3.75530300
39.09781834	-0.05517747	-3.75530300
39.10115234	-0.03680532	-3.80108000
39.10448634	-0.05517747	-3.75530300
39.10782034	-0.05517747	-3.75530300
39.11115434	-0.05517747	-3.80108000
39.11448834	-0.05517747	-3.75530300
39.11782234	-0.05517747	-3.75530300
39.12115634	-0.07354961	-3.75530300
39.12449034	-0.05517747	-3.75530300
39.12782434	-0.07354961	-3.75530300
39.13115834	-0.07354961	-3.75530300
39.13449234	-0.07354961	-3.75530300
39.13782634	-0.07354961	-3.75530300
39.14116034	-0.07354961	-3.75530300
39.14449434	-0.07354961	-3.75530300
39.14782834	-0.07354961	-3.75530300
39.15116234	-0.07354961	-3.75530300
39.15449634	-0.07354961	-3.75530300
39.15783034	-0.07354961	-3.75530300
39.16116434	-0.07354961	-3.75530300
39.16449834	-0.07354961	-3.75530300
39.16783234	-0.07354961	-3.75530300
39.17116634	-0.07354961	-3.75530300
39.17450034	-0.05517747	-3.80108000
39.17783434	-0.07354961	-3.75530300
39.18116834	-0.07354961	-3.75530300
39.18450234	-0.07354961	-3.75530300
39.18783634	-0.07354961	-3.70967700
39.19117034	-0.07354961	-3.75530300
39.19450434	-0.07354961	-3.75530300
39.19783834	-0.07354961	-3.75530300
39.20117234	-0.07354961	-3.80108000
39.20450634	-0.07354961	-3.75530300
39.20784034	-0.05517747	-3.75530300
39.21117434	-0.07354961	-3.75530300
39.21450834	-0.05517747	-3.75530300
39.21784234	-0.05517747	-3.75530300
39.22117634	-0.07354961	-3.75530300
39.22451034	-0.05517747	-3.75530300
39.22784434	-0.05517747	-3.75530300
39.23117834	-0.05517747	-3.75530300
39.23451234	-0.05517747	-3.75530300
39.23784634	-0.05517747	-3.75530300
39.24118034	-0.05517747	-3.75530300
39.24451434	-0.03680532	-3.75530300
39.24784834	-0.03680532	-3.75530300
39.25118234	-0.03680532	-3.75530300
39.25451634	-0.03680532	-3.75530300
39.25785034	-0.03680532	-3.75530300
39.26118434	-0.03680532	-3.75530300
39.26451834	-0.03680532	-3.75530300
39.26785234	-0.03680532	-3.75530300
39.27118634	-0.03680532	-3.75530300
39.27452034	-0.03680532	-3.75530300
39.27785434	-0.03680532	-3.75530300
39.28118834	-0.03680532	-3.75530300
39.28452234	-0.03680532	-3.75530300
39.28785634	-0.03680532	-3.80108000
39.29119034	-0.01843318	-3.75530300
39.29452434	-0.01843318	-3.75530300
39.29785834	-0.01843318	-3.75530300
39.30119234	-0.01843318	-3.80108000
39.30452634	-0.03680532	-3.80108000
39.30786034	-0.01843318	-3.80108000
39.31119434	-0.03680532	-3.75530300
39.31452834	-0.01843318	-3.75530300
39.31786234	-0.01843318	-3.75530300
39.32119634	-0.01843318	-3.75530300
39.32453034	-0.01843318	-3.75530300
39.32786434	-0.01843318	-3.80108000
39.33119834	-0.01843318	-3.75530300
39.33453234	-0.00006104	-3.75530300
39.33786634	-0.00006104	-3.75530300
39.34120034	-0.01843318	-3.80108000
39.34453434	-0.00006104	-3.75530300
39.34786834	-0.00006104	-3.80108000
39.35120234	-0.00006104	-3.75530300
39.35453634	-0.00006104	-3.75530300
39.35787034	-0.00006104	-3.80108000
39.36120434	-0.00006104	-3.75530300
39.36453834	-0.00006104	-3.80108000
39.36787234	-0.00006104	-3.75530300
39.37120634	-0.00006104	-3.75530300
39.37454034	-0.00006104	-3.75530300
39.37787434	-0.00006104	-3.75530300
39.38120834	0.01831111	-3.75530300
39.38454234	0.01831111	-3.80108000
39.38787634	0.01831111	-3.75530300
39.39121034	0.01831111	-3.75530300
39.39454434	-0.00006104	-3.75530300
39.39787834	0.01831111	-3.75530300
39.40121234	0.01831111	-3.75530300
39.40454634	0.01831111	-3.80108000
39.40788034	0.01831111	-3.75530300
39.41121434	0.01831111	-3.80108000
39.41454834	0.01831111	-3.75530300
39.41788234	0.01831111	-3.75530300
39.42121634	0.01831111	-3.75530300
39.42455034	0.01831111	-3.75530300
39.42788434	0.01831111	-3.75530300
39.43121834	0.01831111	-3.75530300
39.43455234	0.01831111	-3.75530300
39.43788634	0.01831111	-3.75530300
39.44122034	0.01831111	-3.75530300
39.44455434	0.01831111	-3.75530300
39.44788834	0.03668325	-3.75530300
39.45122234	0.01831111	-3.75530300
39.45455634	0.01831111	-3.75530300
39.45789034	0.01831111	-3.75530300
39.46122434	0.01831111	-3.75530300
39.46455834	0.01831111	-3.75530300
39.46789234	0.01831111	-3.80108000
39.47122634	0.01831111	-3.75530300
39.47456034	0.01831111	-3.75530300
39.47789434	0.01831111	-3.75530300
